Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
West Footscray,6/350 Somerville Rd,2,h,502000,S,Sweeney,6/5/2017,8.2,3012,2,1,1,2701,79,2011,Maribyrnong,-37.811,144.868,Western Metropolitan,5058
West Footscray,2/663 Barkly St,3,u,580000,SP,Jas,8/4/2017,8.2,3012,2,1,1,183,104,1930,Maribyrnong,-37.797,144.871,Western Metropolitan,5058
West Footscray,4/667 Barkly St,1,u,375000,S,Burnham,8/4/2017,8.2,3012,1,1,1,60,,1982,Maribyrnong,-37.797,144.87,Western Metropolitan,5058
West Footscray,17 Braid St,2,h,650000,VB,Sweeney,8/4/2017,8.2,3012,2,1,1,452,,1950,Maribyrnong,-37.804,144.877,Western Metropolitan,5058
West Footscray,17/24 Dongola Rd,3,t,815000,S,McGrath,8/4/2017,8.2,3012,3,1,1,203,3,,Maribyrnong,-37.793,144.881,Western Metropolitan,5058
West Footscray,10 Neil St,4,h,970000,PI,Biggin,8/4/2017,8.2,3012,4,1,1,528,143,1940,Maribyrnong,-37.797,144.865,Western Metropolitan,5058
West Footscray,15 Rupert St,4,h,1325000,S,hockingstuart,8/4/2017,8.2,3012,4,2,1,525,188,1930,Maribyrnong,-37.799,144.876,Western Metropolitan,5058
West Footscray,25 Tucker St,3,h,890000,S,Biggin,13/05/2017,8.2,3012,3,1,1,334,,,Maribyrnong,-37.792,144.876,Western Metropolitan,5058
West Footscray,16 Dove St,3,h,900000,S,hockingstuart,20/05/2017,8.2,3012,3,1,1,218,,,Maribyrnong,-37.796,144.88,Western Metropolitan,5058
West Footscray,4/38 Hampton Pde,2,u,266000,S,Sweeney,20/05/2017,8.2,3012,2,1,1,1059,65,1970,Maribyrnong,-37.806,144.867,Western Metropolitan,5058
West Footscray,16 Hope St,3,h,830000,PI,Burnham,20/05/2017,8.2,3012,3,1,1,370,,,Maribyrnong,-37.792,144.872,Western Metropolitan,5058
West Footscray,91 Suffolk St,2,h,888000,PI,Sweeney,20/05/2017,8.2,3012,2,1,1,401,113.81,1945,Maribyrnong,-37.79,144.87,Western Metropolitan,5058
West Footscray,106 Summerhill Rd,3,h,1040000,S,Jas,20/05/2017,8.2,3012,3,1,1,330,,,Maribyrnong,-37.796,144.882,Western Metropolitan,5058
West Footscray,4/624 Barkly St,2,u,490000,S,Village,22/04/2017,8.2,3012,2,1,1,117,,,Maribyrnong,-37.797,144.874,Western Metropolitan,5058
West Footscray,1 Dongola Rd,3,h,935000,S,Jas,22/04/2017,8.2,3012,3,1,1,325,102,1925,Maribyrnong,-37.792,144.882,Western Metropolitan,5058
West Footscray,14 Stanhope St,3,h,975000,S,Jas,22/04/2017,8.2,3012,3,1,1,318,,,Maribyrnong,-37.796,144.871,Western Metropolitan,5058
West Footscray,8/132 Rupert St,1,u,185000,PI,Jas,29/04/2017,8.2,3012,1,1,1,0,,,Maribyrnong,-37.798,144.867,Western Metropolitan,5058
Williamstown,44 Electra St,4,h,2165000,SP,Greg,6/5/2017,8,3016,4,2,1,450,190,1910,Hobsons Bay,-37.861,144.899,Western Metropolitan,6380
Williamstown,8 Jobson St,3,h,1245000,S,hockingstuart,6/5/2017,8,3016,3,2,1,292,117,1980,Hobsons Bay,-37.858,144.892,Western Metropolitan,6380
Williamstown,73a Victoria St,4,h,2075000,SP,Greg,6/5/2017,8,3016,4,3,1,324,229,2009,Hobsons Bay,-37.862,144.888,Western Metropolitan,6380
Williamstown,2/77 Dover Rd,2,u,543000,S,Williams,8/4/2017,8,3016,2,1,1,0,78,1974,Hobsons Bay,-37.854,144.898,Western Metropolitan,6380
Williamstown,8 Princes St,3,h,1150000,SP,Jas,8/4/2017,8,3016,3,1,1,308,120,1900,Hobsons Bay,-37.853,144.895,Western Metropolitan,6380
Williamstown,35 Railway Pl,3,h,1290000,S,RT,8/4/2017,8,3016,3,1,1,273,,,Hobsons Bay,-37.865,144.899,Western Metropolitan,6380
Williamstown,2/170 Cecil St,2,h,1000000,S,Raine,13/05/2017,8,3016,2,1,1,447,,,Hobsons Bay,-37.86,144.9,Western Metropolitan,6380
Williamstown,10 Crofton Dr,5,h,2040000,S,Greg,13/05/2017,8,3016,5,3,1,531,288,1997,Hobsons Bay,-37.863,144.878,Western Metropolitan,6380
Williamstown,60 Merrett Dr,4,h,1412000,SP,Williams,13/05/2017,8,3016,4,2,1,551,,,Hobsons Bay,-37.858,144.879,Western Metropolitan,6380
Williamstown,8/97 Verdon St,2,u,465000,S,Raine,13/05/2017,8,3016,2,1,1,0,78,1970,Hobsons Bay,-37.859,144.892,Western Metropolitan,6380
Williamstown,2/47 Power St,2,h,855000,S,Williams,20/05/2017,8,3016,2,1,1,160,,,Hobsons Bay,-37.855,144.888,Western Metropolitan,6380
Williamstown,12/53 Morris St,2,u,550000,SP,Williams,22/04/2017,8,3016,2,1,1,0,65,1990,Hobsons Bay,-37.869,144.906,Western Metropolitan,6380
Williamstown,9/99 Verdon St,2,u,490000,S,Village,22/04/2017,8,3016,2,1,1,0,,,Hobsons Bay,-37.859,144.892,Western Metropolitan,6380
Williamstown,6 Caspian Tce,4,h,1200000,SP,Village,29/04/2017,8,3016,4,3,1,183,191,2006,Hobsons Bay,-37.857,144.874,Western Metropolitan,6380
Williamstown,240 Coogee La,3,h,1330000,S,Greg,29/04/2017,8,3016,3,2,1,184,,,Hobsons Bay,-37.863,144.89,Western Metropolitan,6380
Williamstown,15 Kingshott Cl,4,h,1500000,VB,Greg,29/04/2017,8,3016,4,3,1,450,,,Hobsons Bay,-37.862,144.879,Western Metropolitan,6380
Williamstown,165 Osborne St,4,h,1630000,S,Sweeney,29/04/2017,8,3016,4,2,1,260,,,Hobsons Bay,-37.866,144.894,Western Metropolitan,6380
Yarraville,76 Castlemaine St,3,h,935000,S,Jas,6/5/2017,7,3013,3,1,1,212,,,Maribyrnong,-37.814,144.888,Western Metropolitan,6543
Yarraville,8 Gordon Pde,3,h,990000,S,Jas,6/5/2017,7,3013,3,1,1,340,119,1940,Maribyrnong,-37.823,144.883,Western Metropolitan,6543
Yarraville,92 Simpson St,2,h,950000,SP,Village,6/5/2017,7,3013,2,1,1,94,,,Maribyrnong,-37.817,144.888,Western Metropolitan,6543
Yarraville,15 Freame St,2,h,1196000,S,Greg,8/4/2017,7,3013,2,1,1,451,,,Maribyrnong,-37.818,144.875,Western Metropolitan,6543
Yarraville,1/17 Gordon Pde,2,h,470000,S,Sweeney,8/4/2017,7,3013,2,1,1,79,,1965,Maribyrnong,-37.823,144.884,Western Metropolitan,6543
Yarraville,14 Lennox St,3,h,1131500,SP,Jas,8/4/2017,7,3013,3,1,1,248,,,Maribyrnong,-37.816,144.893,Western Metropolitan,6543
Yarraville,54 Tongue St,4,h,2035000,S,Jas,8/4/2017,7,3013,4,2,1,607,201,1890,Maribyrnong,-37.813,144.891,Western Metropolitan,6543
Yarraville,29 Wilson St,3,h,935000,S,Jas,8/4/2017,7,3013,3,1,1,198,98,1970,Maribyrnong,-37.819,144.891,Western Metropolitan,6543
Yarraville,260 Francis St,3,h,892000,S,Village,13/05/2017,7,3013,3,1,1,449,106.76,1940,Maribyrnong,-37.82,144.877,Western Metropolitan,6543
Yarraville,1 Highgate St,4,h,985500,S,Jas,13/05/2017,7,3013,4,1,1,445,139,1977,Maribyrnong,-37.823,144.877,Western Metropolitan,6543
Yarraville,2/150 Hyde St,2,u,650000,SP,Jas,13/05/2017,7,3013,2,2,1,0,92,1985,Maribyrnong,-37.816,144.897,Western Metropolitan,6543
Yarraville,1/6 Jepson St,3,t,1070000,S,Jas,13/05/2017,7,3013,3,2,1,257,,2012,Maribyrnong,-37.813,144.87,Western Metropolitan,6543
Yarraville,10/51 Stephen St,2,u,397000,S,Village,13/05/2017,7,3013,2,1,1,0,68,1975,Maribyrnong,-37.813,144.895,Western Metropolitan,6543
Yarraville,33 Bromyard St,2,h,1035000,S,Sweeney,20/05/2017,7,3013,2,1,1,469,,,Maribyrnong,-37.818,144.872,Western Metropolitan,6543
Yarraville,26 Buninyong St,3,h,1370000,S,Greg,20/05/2017,7,3013,3,2,1,389,,,Maribyrnong,-37.818,144.888,Western Metropolitan,6543
Yarraville,455 Geelong Rd,2,h,650000,PI,Village,20/05/2017,7,3013,2,1,1,304,81,1960,Maribyrnong,-37.812,144.867,Western Metropolitan,6543
Yarraville,96 Hamilton St,2,h,820000,PI,Village,20/05/2017,7,3013,2,1,1,211,,,Maribyrnong,-37.812,144.887,Western Metropolitan,6543
Yarraville,292 Hyde St,3,h,750000,PI,McGrath,20/05/2017,7,3013,3,2,1,390,126,1980,Maribyrnong,-37.823,144.896,Western Metropolitan,6543
Yarraville,2/10 Schild St,2,u,497600,SP,Jas,20/05/2017,7,3013,2,1,1,0,,,Maribyrnong,-37.817,144.894,Western Metropolitan,6543
Yarraville,183 Stephen St,3,h,970000,S,Raine,20/05/2017,7,3013,3,2,1,354,135,1930,Maribyrnong,-37.821,144.894,Western Metropolitan,6543
Yarraville,66 Drew St,2,h,1256000,S,hockingstuart,22/04/2017,7,3013,2,1,1,531,111,1940,Maribyrnong,-37.816,144.871,Western Metropolitan,6543
Yarraville,3/11 Fielding St,3,t,1120000,S,hockingstuart,22/04/2017,7,3013,3,2,1,152,170,2012,Maribyrnong,-37.811,144.889,Western Metropolitan,6543
Yarraville,2C Castlemaine St,3,h,1425000,PI,Jas,29/04/2017,7,3013,3,3,1,305,220,2007,Maribyrnong,-37.815,144.894,Western Metropolitan,6543
Yarraville,40 Kingston St,3,h,872500,SP,Jas,29/04/2017,7,3013,3,1,1,189,85,1920,Maribyrnong,-37.815,144.881,Western Metropolitan,6543
Yarraville,46 MacKay St,4,h,1455000,S,Village,29/04/2017,7,3013,4,1,1,328,140,1920,Maribyrnong,-37.81,144.891,Western Metropolitan,6543
Yarraville,12/35 Princess St,1,u,331000,S,Jas,29/04/2017,7,3013,1,1,1,0,54,1970,Maribyrnong,-37.811,144.895,Western Metropolitan,6543
Yarraville,10 Salisbury St,3,h,950000,S,Sweeney,29/04/2017,7,3013,3,2,1,287,210.68,2002,Maribyrnong,-37.823,144.883,Western Metropolitan,6543
Abbotsford,132 Vere St,3,h,1000000,SP,Biggin,8/4/2017,2.5,3067,3,1,1,198,98,1900,Yarra,-37.803,144.994,Northern Metropolitan,4019
Abbotsford,6/205 Gipps St,2,u,870000,S,Biggin,20/05/2017,2.5,3067,2,2,1,0,86,2013,Yarra,-37.806,144.996,Northern Metropolitan,4019
Abbotsford,24 Cooke St,2,h,1050000,S,Jellis,29/04/2017,2.5,3067,2,1,1,129,128,1890,Yarra,-37.81,145.003,Northern Metropolitan,4019
Abbotsford,198 Gipps St,2,h,1242000,S,Nelson,29/04/2017,2.5,3067,2,1,1,249,98,1940,Yarra,-37.805,144.996,Northern Metropolitan,4019
Abbotsford,22 Lulie St,3,h,1165000,S,Jellis,29/04/2017,2.5,3067,3,2,1,92,114,1888,Yarra,-37.797,144.996,Northern Metropolitan,4019
Airport West,48 Bedford St,3,h,872500,S,Nelson,8/4/2017,13.5,3042,3,1,1,594,,1950,Moonee Valley,-37.72,144.876,Western Metropolitan,3464
Airport West,33 Green St,3,h,720000,S,Brad,8/4/2017,13.5,3042,3,2,1,305,136,2008,Moonee Valley,-37.728,144.887,Western Metropolitan,3464
Airport West,25 Clydesdale Rd,3,h,985000,S,McDonald,29/04/2017,13.5,3042,3,1,1,841,,,Moonee Valley,-37.725,144.879,Western Metropolitan,3464
Airport West,67 Halsey Rd,3,h,510000,VB,Nelson,29/04/2017,13.5,3042,3,1,1,488,217,1960,Moonee Valley,-37.719,144.886,Western Metropolitan,3464
Airport West,2/80 Hawker St,2,u,480000,VB,Barry,29/04/2017,13.5,3042,2,1,1,128,92,2009,Moonee Valley,-37.722,144.884,Western Metropolitan,3464
Albion,26 Wyalong St,3,h,800000,S,Bells,8/4/2017,13.9,3020,4,2,1,689,128,1951,Brimbank,-37.778,144.817,Western Metropolitan,2185
Albion,1/141 Anderson Rd,2,u,420000,S,Bells,13/05/2017,13.9,3020,2,1,1,192,88,1970,Brimbank,-37.783,144.828,Western Metropolitan,2185
Albion,76 Forrest St,3,h,700000,S,Douglas,13/05/2017,13.9,3020,3,1,1,697,,,Brimbank,-37.784,144.817,Western Metropolitan,2185
Albion,2/36 Selwyn St,3,u,580000,PI,Douglas,13/05/2017,13.9,3020,3,2,1,250,129,2013,Brimbank,-37.78,144.816,Western Metropolitan,2185
Albion,1/121 Anderson Rd,1,u,200000,VB,FN,20/05/2017,13.9,3020,1,1,1,1175,35,1970,Brimbank,-37.785,144.827,Western Metropolitan,2185
Albion,67 Norwood St,3,h,621000,S,hockingstuart,20/05/2017,13.9,3020,3,1,1,547,140,,Brimbank,-37.777,144.812,Western Metropolitan,2185
Albion,2/62 Selwyn St,3,u,600000,SA,Douglas,20/05/2017,13.9,3020,3,1,1,181,129,2000,Brimbank,-37.782,144.813,Western Metropolitan,2185
Altona,7 Cowra St,3,h,840000,SP,hockingstuart,8/4/2017,13.8,3018,3,1,1,577,,,Hobsons Bay,-37.864,144.816,Western Metropolitan,5301
Altona,196 Blyth St,5,h,1480000,SP,Greg,13/05/2017,13.8,3018,5,3,1,725,201,1980,Hobsons Bay,-37.871,144.811,Western Metropolitan,5301
Altona,2/214 Queen St,2,t,600000,SP,hockingstuart,20/05/2017,13.8,3018,2,1,1,190,,,Hobsons Bay,-37.872,144.819,Western Metropolitan,5301
Altona,3/8 Rayner St,2,t,597500,S,hockingstuart,22/04/2017,13.8,3018,2,1,1,178,,2009,Hobsons Bay,-37.87,144.821,Western Metropolitan,5301
Altona,12 Kookaburra St,3,h,1165000,S,Greg,29/04/2017,13.8,3018,3,1,1,700,,,Hobsons Bay,-37.871,144.808,Western Metropolitan,5301
Altona,13 Linnet St,4,h,1295000,S,Greg,29/04/2017,13.8,3018,3,1,1,725,,,Hobsons Bay,-37.868,144.816,Western Metropolitan,5301
Ashburton,53 Gloucester Rd,2,h,1450000,S,Woodards,8/4/2017,11,3147,2,1,1,627,,,Boroondara,-37.869,145.088,Southern Metropolitan,3052
Ashburton,2a Liberator St,2,u,925000,S,Jellis,8/4/2017,11,3147,2,1,1,257,,,Boroondara,-37.866,145.089,Southern Metropolitan,3052
Ashburton,23 Solway St,4,h,2220000,S,Marshall,13/05/2017,11,3147,4,3,1,480,244,2016,Boroondara,-37.873,145.072,Southern Metropolitan,3052
Ashburton,24 Baird St,3,h,1912500,S,Jellis,22/04/2017,11,3147,3,2,1,869,,,Boroondara,-37.869,145.072,Southern Metropolitan,3052
Ashburton,11 Poulter St,4,h,2085000,PI,Buxton,29/04/2017,11,3147,4,2,1,705,,,Boroondara,-37.864,145.09,Southern Metropolitan,3052
Balwyn,10A Head St,3,h,1380000,S,Barry,8/4/2017,9.7,3103,3,2,1,548,,,Boroondara,-37.802,145.064,Southern Metropolitan,5682
Balwyn,2/15 Pryton Ct,2,u,825000,PI,Biggin,20/05/2017,9.7,3103,2,2,1,288,,,Boroondara,-37.808,145.103,Southern Metropolitan,5682
Balwyn,12 Power St,3,h,1670000,PI,Fletchers,22/04/2017,9.7,3103,3,1,1,534,,,Boroondara,-37.811,145.079,Southern Metropolitan,5682
Balwyn,27A Yerrin St,3,t,1680000,S,Fletchers,22/04/2017,9.7,3103,3,3,1,329,178,2005,Boroondara,-37.81,145.084,Southern Metropolitan,5682
Brooklyn,6 Millers Rd,2,h,1005000,S,hockingstuart,22/04/2017,10.9,3012,2,1,1,780,156,1950,Hobsons Bay,-37.824,144.842,Western Metropolitan,962
Carlton,1/2 Drummond St,3,u,1520000,S,hockingstuart,8/4/2017,1.8,3053,3,2,1,214,,1993,Melbourne,-37.818,144.85,Northern Metropolitan,6786
Carlton,2/100 Keppel St,2,t,960000,VB,Nelson,20/05/2017,1.8,3053,2,2,1,0,90,1860,Melbourne,-37.795,144.972,Northern Metropolitan,6786
Carlton,11/108 Elgin St,2,u,995000,S,Woodards,22/04/2017,1.8,3053,2,2,1,0,110,2000,Melbourne,-37.797,144.971,Northern Metropolitan,6786
Carlton,20/264 Drummond St,1,u,490000,S,hockingstuart,29/04/2017,1.8,3053,1,1,1,0,51,2009,Melbourne,-37.8,144.969,Northern Metropolitan,6786
Carlton,10/3 Lytton St,2,u,500000,VB,Peter,29/04/2017,1.8,3053,2,1,1,4076,,,Melbourne,-37.794,144.968,Northern Metropolitan,6786
Eaglemont,39 Durham St,4,h,1750000,VB,Nelson,20/05/2017,10.3,3084,4,2,1,707,217,1956,Banyule,-37.762,145.065,Eastern Metropolitan,1651
Eaglemont,121 The Righi,5,h,2710000,PI,Miles,29/04/2017,10.3,3084,5,3,1,1001,,1930,Banyule,-37.761,145.059,Eastern Metropolitan,1651
East Melbourne,402/166 Wellington Pde,1,u,503000,S,Biggin,8/4/2017,1.5,3002,1,1,1,0,,,Melbourne,-37.816,144.985,Northern Metropolitan,3040
East Melbourne,4/24 Hotham St,2,u,810000,S,Biggin,13/05/2017,1.5,3002,2,1,1,944,,,Melbourne,-37.814,144.99,Northern Metropolitan,3040
East Melbourne,127 Gipps St,4,h,4275000,S,Caine,20/05/2017,1.5,3002,4,2,1,326,,1970,Melbourne,-37.813,144.987,Northern Metropolitan,3040
Elsternwick,39/2 Gordon St,1,u,385000,S,Biggin,8/4/2017,8.5,3185,1,1,1,1851,,,Glen Eira,-37.882,144.999,Southern Metropolitan,4898
Elsternwick,9/39 Horne St,3,t,850000,VB,Beller,8/4/2017,8.5,3185,3,2,1,114,145,1995,Glen Eira,-37.886,145.001,Southern Metropolitan,4898
Elsternwick,8/37 Victoria St,2,u,740000,SP,Gary,8/4/2017,8.5,3185,2,1,1,0,97,1960,Glen Eira,-37.888,145.01,Southern Metropolitan,4898
Elsternwick,24 Clarence St,3,h,1940000,S,Biggin,20/05/2017,8.5,3185,3,2,1,439,,1912,Glen Eira,-37.892,145.01,Southern Metropolitan,4898
Elsternwick,4/34 Horne St,2,u,595000,S,Hodges,29/04/2017,8.5,3185,2,1,1,0,,,Glen Eira,-37.886,145.001,Southern Metropolitan,4898
Elsternwick,3/33 St Georges Rd,2,u,632500,S,Gary,29/04/2017,8.5,3185,2,1,1,0,76,1968,Glen Eira,-37.882,145.003,Southern Metropolitan,4898
Elwood,4/88 Addison St,2,u,687000,SP,Biggin,8/4/2017,7.7,3184,2,1,1,1912,,1970,Port Phillip,-37.88,144.98,Southern Metropolitan,8989
Elwood,12/10 Docker St,2,u,1260000,S,hockingstuart,8/4/2017,7.7,3184,2,2,1,626,125,2008,Port Phillip,-37.887,144.987,Southern Metropolitan,8989
Elwood,9/457 St Kilda St,2,u,695000,S,hockingstuart,8/4/2017,7.7,3184,2,1,1,845,,1970,Port Phillip,-37.889,144.991,Southern Metropolitan,8989
Elwood,8/89 Addison St,3,u,950000,S,Whiting,13/05/2017,7.7,3184,3,1,1,0,,,Port Phillip,-37.879,144.98,Southern Metropolitan,8989
Elwood,7/282 Barkly St,1,u,360000,S,Biggin,13/05/2017,7.7,3184,1,1,1,0,39.5,1959,Port Phillip,-37.875,144.98,Southern Metropolitan,8989
Elwood,9 Kendall St,3,h,1875000,VB,Chisholm,13/05/2017,7.7,3184,3,2,1,270,,,Port Phillip,-37.881,144.993,Southern Metropolitan,8989
Elwood,6/5 Alfriston St,2,u,642000,S,hockingstuart,20/05/2017,7.7,3184,2,1,1,0,,1960,Port Phillip,-37.875,144.99,Southern Metropolitan,8989
Elwood,23 Byron St,3,h,1520000,S,Chisholm,20/05/2017,7.7,3184,3,2,1,362,138,1900,Port Phillip,-37.877,144.99,Southern Metropolitan,8989
Elwood,13 Cyril St,5,h,2275000,S,Biggin,20/05/2017,7.7,3184,5,2,1,399,,1910,Port Phillip,-37.878,144.992,Southern Metropolitan,8989
Elwood,14/125 Ormond Rd,2,u,800000,SP,Buxton,20/05/2017,7.7,3184,2,2,1,0,92,2001,Port Phillip,-37.886,144.988,Southern Metropolitan,8989
Elwood,6/53 Tennyson St,2,u,500000,SA,Morleys,20/05/2017,7.7,3184,2,1,1,0,76,1960,Port Phillip,-37.878,144.989,Southern Metropolitan,8989
Elwood,102/95 Ormond Rd,1,u,490000,VB,McGrath,29/04/2017,7.7,3184,1,1,1,0,53,2002,Port Phillip,-37.885,144.988,Southern Metropolitan,8989
Essendon North,10 Cowper St,4,h,1291000,S,Barry,8/4/2017,9.4,3041,4,2,1,521,157,1945,Moonee Valley,-37.737,144.902,Western Metropolitan,1308
Essendon North,3 Madden St,2,t,810000,S,Pagan,20/05/2017,9.4,3041,2,2,1,175,,,Moonee Valley,-37.742,144.908,Western Metropolitan,1308
Essendon North,5/15 Bulla Rd,2,u,415500,S,Nelson,22/04/2017,9.4,3041,2,1,1,82,,1970,Moonee Valley,-37.743,144.908,Western Metropolitan,1308
Fitzroy,60 Argyle St,2,t,1100000,VB,Nelson,8/4/2017,1.6,3065,2,2,1,81,136,1990,Yarra,-37.798,144.978,Northern Metropolitan,5825
Fitzroy,29 Bell St,2,t,1350000,S,Nelson,8/4/2017,1.6,3065,2,1,1,6261,117,1999,Yarra,-37.799,144.975,Northern Metropolitan,5825
Fitzroy,320/416 Gore St,2,u,600000,VB,Nelson,8/4/2017,1.6,3065,2,1,1,2122,,,Yarra,-37.797,144.984,Northern Metropolitan,5825
Fitzroy,28 Greeves St,2,h,1350000,VB,Jellis,13/05/2017,1.6,3065,2,1,1,131,110,1900,Yarra,-37.8,144.978,Northern Metropolitan,5825
Fitzroy,7B Hargreaves St,3,h,2725000,S,Jellis,13/05/2017,1.6,3065,3,2,1,0,,,Yarra,-37.801,144.983,Northern Metropolitan,5825
Fitzroy,322 Young St,2,t,1050000,S,Nelson,20/05/2017,1.6,3065,2,1,1,87,,2000,Yarra,-37.796,144.98,Northern Metropolitan,5825
Fitzroy,10/59 Young St,3,h,1326000,S,Nelson,20/05/2017,1.6,3065,3,2,1,718,,2006,Yarra,-37.807,144.978,Northern Metropolitan,5825
Fitzroy,233 Gore St,2,h,1200000,SP,Brad,29/04/2017,1.6,3065,2,1,1,63,,1900,Yarra,-37.802,144.983,Northern Metropolitan,5825
Fitzroy,503/185 Rose St,2,u,681500,SP,Jellis,29/04/2017,1.6,3065,2,1,1,0,,,Yarra,-37.796,144.984,Northern Metropolitan,5825
Gowanbrae,3 Birk Ct,3,h,680000,S,Nelson,8/4/2017,13.6,3043,3,2,1,277,168,2010,Moreland,-37.704,144.899,Western Metropolitan,1071
Gowanbrae,3 Daffodil Ct,3,h,741000,S,Nelson,8/4/2017,13.6,3043,3,2,1,585,,,Moreland,-37.706,144.894,Western Metropolitan,1071
Gowanbrae,7 Adelaide Bvd,4,h,990000,S,Nelson,13/05/2017,13.6,3043,4,2,1,702,170,2003,Moreland,-37.707,144.899,Western Metropolitan,1071
Gowanbrae,13 Gowanbrae Dr,4,h,970000,S,Nelson,29/04/2017,13.6,3043,4,2,1,737,265,2010,Moreland,-37.709,144.894,Western Metropolitan,1071
Jacana,81 Johnstone St,3,h,485000,SP,Barry,8/4/2017,14.5,3047,3,1,1,630,105.23,1970,Hume,-37.682,144.911,Northern Metropolitan,851
Jacana,17 Bannister St,4,h,618000,S,YPA,20/05/2017,14.5,3047,4,1,1,604,,,Hume,-37.688,144.91,Northern Metropolitan,851
Keilor Park,49a Spence St,3,u,616000,S,Barry,22/04/2017,14.5,3042,3,1,1,431,,,Brimbank,-37.721,144.858,Western Metropolitan,1119
Keilor Park,7 Zagreb Ct,3,h,773000,S,Nelson,29/04/2017,14.5,3042,3,2,1,650,150,1980,Brimbank,-37.724,144.851,Western Metropolitan,1119
Kensington,303/62 Altona St,1,u,355000,SP,Edward,8/4/2017,4.2,3031,1,1,1,2581,,,Melbourne,-37.798,144.927,Northern Metropolitan,5263
Kensington,20 Bradfield La,1,t,425000,SA,Biggin,8/4/2017,4.2,3031,1,1,1,0,46,2000,Melbourne,-37.789,144.925,Northern Metropolitan,5263
Kensington,217/71 Henry St,2,u,535000,SP,Pagan,8/4/2017,4.2,3031,2,2,1,2592,70,2012,Melbourne,-37.796,144.926,Northern Metropolitan,5263
Kensington,10/2 Howlett St,2,u,500000,S,Edward,8/4/2017,4.2,3031,2,1,1,0,86,2000,Melbourne,-37.79,144.923,Northern Metropolitan,5263
Kensington,9/11 Smith St,2,u,525000,VB,Edward,13/05/2017,4.2,3031,2,1,1,0,73,2011,Melbourne,-37.791,144.932,Northern Metropolitan,5263
Kensington,16 Altona St,2,h,1110000,S,Nelson,20/05/2017,4.2,3031,2,1,1,155,,,Melbourne,-37.799,144.928,Northern Metropolitan,5263
Kensington,4/26 Barnett St,3,t,917500,S,Nelson,20/05/2017,4.2,3031,3,1,1,98,101,1997,Melbourne,-37.791,144.932,Northern Metropolitan,5263
Kensington,109/18 Bent St,2,u,730000,SP,Rendina,20/05/2017,4.2,3031,2,2,1,2135,,2012,Melbourne,-37.796,144.935,Northern Metropolitan,5263
Kensington,2/2 McCracken St,2,t,811000,SP,Biggin,20/05/2017,4.2,3031,2,1,1,113,,,Melbourne,-37.79,144.928,Northern Metropolitan,5263
Kensington,23 Wakefield St,3,h,1190000,S,Rendina,20/05/2017,4.2,3031,3,2,1,180,,,Melbourne,-37.797,144.921,Northern Metropolitan,5263
Kensington,33 Chelmsford St,2,h,903000,S,Rendina,22/04/2017,4.2,3031,2,1,1,184,,,Melbourne,-37.796,144.934,Northern Metropolitan,5263
Kensington,41 Kensington Rd,3,h,902500,S,Rendina,22/04/2017,4.2,3031,3,1,1,0,125,2003,Melbourne,-37.795,144.926,Northern Metropolitan,5263
Kensington,33 McCracken St,4,h,1817000,SP,Hodges,22/04/2017,4.2,3031,4,2,1,309,,,Melbourne,-37.791,144.928,Northern Metropolitan,5263
Kensington,2/75 McCracken St,2,u,528000,S,Nelson,22/04/2017,4.2,3031,2,1,1,0,,1975,Melbourne,-37.793,144.928,Northern Metropolitan,5263
Kensington,420 Arden St,2,h,1000000,VB,Nelson,29/04/2017,4.2,3031,2,1,1,159,,,Melbourne,-37.799,144.931,Northern Metropolitan,5263
Kensington,310/71 Henry St,1,u,380000,VB,Edward,29/04/2017,4.2,3031,1,1,1,2592,,,Melbourne,-37.796,144.926,Northern Metropolitan,5263
Kensington,33 McCracken St,4,h,1817000,SP,Hodges,29/04/2017,4.2,3031,4,2,1,309,,,Melbourne,-37.791,144.928,Northern Metropolitan,5263
Middle Park,26 Canterbury Rd,3,h,1420000,S,RT,8/4/2017,4.1,3206,3,1,1,112,,,Port Phillip,-37.845,144.96,Southern Metropolitan,2019
Middle Park,81 Carter St,2,h,1335000,S,Greg,8/4/2017,4.1,3206,2,1,1,107,,1900,Port Phillip,-37.847,144.961,Southern Metropolitan,2019
Middle Park,158 Neville St,2,h,1300000,S,hockingstuart,8/4/2017,4.1,3206,2,1,1,132,80,1900,Port Phillip,-37.853,144.966,Southern Metropolitan,2019
Middle Park,84 Hambleton St,4,h,2860000,S,Chisholm,20/05/2017,4.1,3206,4,3,1,160,,,Port Phillip,-37.847,144.96,Southern Metropolitan,2019
Middle Park,129 Hambleton St,3,h,1630000,S,Cayzer,29/04/2017,4.1,3206,3,1,1,143,,,Port Phillip,-37.848,144.963,Southern Metropolitan,2019
Middle Park,23 Nimmo St,3,h,2250000,VB,Marshall,29/04/2017,4.1,3206,3,2,1,148,146,1890,Port Phillip,-37.85,144.963,Southern Metropolitan,2019
Moorabbin,6 Cooma St,2,h,1035000,S,McGrath,8/4/2017,14.6,3189,2,1,1,593,,,Kingston,-37.94,145.052,Southern Metropolitan,2555
